#LSD# 2048 1024 pano.pgm (width height input)
# FORMAT: x1, y1, x2, y2, width, p, -log10(NFA)
1871.807884 669.502304 1890.605238 679.412484 1.929408 0.125000 2.866407 
38.048425 648.826433 75.687448 643.572363 3.915107 0.125000 35.321783 
272.189374 333.336967 275.072498 397.069636 11.520954 0.125000 230.895696 
639.537067 718.312245 634.619166 788.230097 9.517790 0.125000 176.540433 
669.131524 518.196330 661.948284 619.557363 8.129143 0.125000 383.014216 
929.210655 603.016293 944.323794 580.167948 4.843563 0.125000 18.663439 
1129.181663 456.344852 1110.489045 454.510209 5.975916 0.125000 10.604812 
1236.855884 592.142280 1251.868490 593.216015 1.871040 0.125000 1.699425 
1399.427096 837.125767 1385.499155 840.019236 3.210498 0.125000 1.339231 
1442.247219 850.887969 1438.296091 837.699264 3.233531 0.125000 4.579908 
618.453233 725.651126 599.574852 693.523070 8.165613 0.125000 95.277516 
735.525258 279.586624 704.170611 264.808655 2.938064 0.125000 33.123484 
1038.093554 427.639647 914.347219 422.550523 5.698642 0.125000 210.951261 
1164.537084 708.848877 1144.081441 717.808615 6.292751 0.125000 16.859897 
1372.914616 729.416037 1373.706735 709.348622 3.697779 0.125000 21.084414 
1854.621154 665.211257 1883.170923 682.196774 5.112973 0.125000 22.267071 
184.413264 365.204250 226.060949 347.925803 8.167917 0.125000 73.644144 
783.853762 739.383030 752.716788 757.420321 4.266981 0.125000 42.284531 
1426.532957 615.962230 1449.321536 620.873097 4.023855 0.125000 30.750253 
365.506134 827.914361 340.405563 825.043754 1.838288 0.125000 2.166363 
763.096762 598.122625 769.516669 521.781795 4.073837 0.125000 145.979027 
1320.094369 707.613903 1332.151725 695.875296 5.444889 0.125000 29.869384 
1328.231071 668.149865 1325.813605 678.462243 3.156257 0.125000 3.505605 
1413.579527 516.880658 1413.066154 558.124268 1.747757 0.125000 16.420384 
1600.628959 549.472180 1570.627825 550.694340 1.859515 0.062500 3.334327 
1991.877245 646.048579 1963.128053 646.200961 1.395741 0.125000 7.117965 
2047.238313 416.377041 1952.988866 426.906457 13.082680 0.125000 324.989754 
891.167575 604.345658 892.317037 625.601095 2.226354 0.125000 0.681697 
906.900551 727.908146 895.659331 726.583633 2.629096 0.062500 1.130047 
1435.549248 632.742599 1450.935924 629.694563 3.447293 0.125000 7.161463 
1544.699749 715.976581 1590.097944 671.338963 4.366995 0.125000 57.927571 
1911.854659 708.081757 1929.554211 699.755980 2.262215 0.125000 1.222714 
2002.490169 685.541706 2004.718334 701.997763 3.148276 0.125000 9.754432 
62.180619 419.015132 0.426883 416.159837 12.854555 0.125000 250.132466 
199.273318 420.248238 249.337660 406.736643 2.605620 0.125000 36.199567 
363.355000 230.452069 344.401571 234.499430 2.705920 0.125000 7.138696 
419.429667 781.581868 443.282543 786.030228 4.373933 0.125000 10.000910 
1423.374817 550.973028 1437.186479 541.058932 4.217685 0.125000 13.128599 
2044.450087 568.062394 1976.825280 572.338743 3.964490 0.125000 100.572574 
909.376655 522.998789 902.157468 594.403558 3.911553 0.125000 57.446939 
917.500873 522.859319 911.943415 562.061902 4.248707 0.125000 25.762297 
1214.515195 659.980327 1231.948582 655.942709 2.717570 0.125000 6.299569 
1328.550148 802.388036 1342.843286 790.543454 5.583130 0.125000 18.929935 
439.259870 817.874552 395.514325 812.835879 2.535631 0.125000 7.213716 
625.232106 694.351248 609.042125 689.163925 5.189144 0.125000 4.954977 
1439.053851 753.546458 1429.111676 745.970572 5.728843 0.125000 0.766096 
289.440923 248.288229 229.174282 272.628012 4.546504 0.125000 76.488152 
613.340349 791.815639 617.224959 724.108211 10.229142 0.125000 217.157472 
830.985428 578.045988 838.534745 493.050368 2.821966 0.125000 63.382071 
1564.401636 608.613336 1531.862083 610.388181 2.292052 0.125000 26.246818 
1767.080893 747.839909 1784.839236 744.050625 3.846504 0.125000 0.031772 
1911.765883 735.483150 1915.362162 764.407680 2.185674 0.125000 13.131749 
12.079883 641.854311 14.991628 670.688958 1.871612 0.125000 7.177781 
744.267851 747.895420 754.479981 687.527123 8.590496 0.125000 134.232013 
896.771304 525.615338 898.871314 503.078067 2.025330 0.125000 9.294958 
1011.891419 444.195063 996.902165 442.827300 4.979313 0.125000 22.240807 
1603.772469 719.752388 1616.504302 697.908932 3.233786 0.125000 6.497493 
1661.047190 696.959966 1652.437762 739.739818 4.146557 0.125000 58.114382 
1801.537110 624.871102 1820.161294 637.555831 1.541417 0.125000 2.199180 
146.967038 464.890606 194.297683 456.441865 2.373694 0.125000 30.115588 
648.123857 833.120226 678.196174 825.922360 3.698766 0.125000 28.538513 
1636.722890 748.140829 1640.366254 783.151926 2.745333 0.125000 24.174701 
337.830746 749.566420 386.590166 759.520271 3.148814 0.125000 34.268901 
775.353725 696.355600 843.241061 721.562424 3.678505 0.125000 64.202015 
915.381754 657.929983 845.631298 641.847685 5.989202 0.125000 111.068544 
2034.269333 366.435835 2025.276205 379.127856 9.604710 0.125000 0.694669 
1648.349318 789.355645 1646.617881 769.289329 2.383287 0.125000 5.439020 
274.133357 400.439368 276.216455 425.781878 9.847010 0.125000 74.135843 
1247.169846 303.376879 1229.202202 324.409542 18.315835 0.125000 127.836434 
1472.517576 531.882986 1472.796911 553.129314 1.496385 0.125000 5.311785 
1738.034607 616.894948 1733.272647 595.316564 3.266296 0.125000 13.972586 
11.760385 398.024272 19.292403 389.453860 3.755728 0.125000 4.651885 
60.627521 401.756118 0.622247 401.889850 5.083562 0.125000 83.938641 
285.782810 294.924202 279.014136 296.869135 3.093194 0.062500 0.495305 
913.112950 696.259982 919.751285 683.318008 2.852464 0.125000 5.524104 
1152.892769 736.130542 1140.435223 740.016638 3.656423 0.125000 0.681697 
255.526558 368.240565 233.232030 349.249354 2.854689 0.125000 17.451078 
215.788335 326.037185 279.448634 300.810820 3.180060 0.125000 59.965820 
1227.782324 326.882409 1228.135817 343.232865 12.686208 0.125000 21.587518 
1397.503051 787.418677 1386.436209 774.758569 4.231829 0.125000 7.901679 
1437.990221 517.918967 1449.531984 519.409035 3.399035 0.125000 2.012253 
1869.220312 437.651514 1847.127505 451.538031 10.250113 0.125000 71.955836 
842.785725 720.699734 876.861717 729.426863 3.101256 0.125000 32.710882 
912.116491 442.989772 891.546108 420.841402 13.151334 0.125000 108.117161 
1270.991143 341.138872 1267.486470 321.542096 15.866017 0.125000 70.927338 
263.092701 780.530299 253.726856 783.724627 4.732331 0.125000 2.166363 
1249.421081 662.676608 1229.630106 660.642693 4.241509 0.125000 6.768117 
1376.990537 408.926724 1361.942769 411.095261 3.889953 0.125000 7.177781 
1410.581463 622.475590 1390.595872 621.026813 2.222327 0.125000 6.397382 
1560.619782 835.728297 1544.285173 834.903100 3.682157 0.125000 3.489198 
1974.175983 514.395369 1979.292068 564.383488 3.348710 0.125000 49.766774 
2034.523863 475.046815 1973.254184 479.792753 5.178138 0.125000 121.782854 
233.997925 322.306665 204.500961 335.898362 3.572764 0.125000 33.519999 
811.952429 783.266276 786.932093 796.979171 3.815411 0.125000 19.302921 
1037.955379 448.221099 1018.673520 442.519875 10.163041 0.125000 79.214168 
1719.274713 733.098067 1701.881994 734.464052 3.151263 0.125000 12.854840 
1933.881991 610.203680 1945.936258 613.062641 7.235160 0.125000 2.381190 
2046.894085 402.437423 2013.055799 403.585650 4.954732 0.125000 37.271933 
341.823191 817.233965 358.095055 819.582475 2.474361 0.125000 4.855514 
948.022886 247.283588 925.963890 241.770617 15.462428 0.125000 65.211209 
1743.129995 539.378165 1733.483506 554.602162 3.449846 0.125000 0.601451 
448.126952 799.354124 408.126086 795.613382 2.059285 0.125000 16.546872 
415.684722 798.892995 446.919839 802.763115 3.249544 0.125000 13.453599 
499.802406 801.469107 508.944995 811.096280 3.671227 0.125000 5.439020 
853.848623 570.534552 868.313280 564.854466 3.033626 0.125000 6.397382 
1276.891325 688.037041 1261.942276 685.262521 4.827548 0.125000 14.817886 
1570.574606 572.681640 1584.429765 571.106824 2.625175 0.125000 5.311785 
1782.186487 723.020773 1718.377477 731.316906 7.982588 0.125000 127.267210 
869.476884 563.134305 875.302495 499.345547 2.040616 0.125000 41.145450 
1373.109757 748.127437 1377.941687 778.354124 4.542683 0.125000 22.464352 
1523.942434 808.103107 1494.903361 797.874919 4.930863 0.125000 21.605082 
1956.000646 685.567381 1958.493352 701.818500 3.608201 0.125000 2.118719 
234.215081 407.541884 194.462494 418.444030 2.507716 0.125000 19.739607 
448.125893 781.865778 413.091132 778.474926 1.806285 0.125000 9.767060 
536.840654 789.390763 570.599297 788.451348 2.777199 0.125000 20.803851 
952.116013 441.676387 939.547967 439.585379 2.241845 0.125000 1.699425 
1710.193338 479.807965 1705.239527 489.171055 8.903354 0.125000 1.294228 
40.607249 610.488529 51.989848 609.007945 1.692881 0.031250 0.598194 
203.863782 335.964193 142.882011 370.192082 3.959358 0.125000 57.877639 
264.356599 360.648219 244.770283 345.126216 2.569190 0.125000 7.534744 
1521.277844 733.927337 1539.902293 718.773037 4.353989 0.125000 10.166562 
92.746182 655.934089 98.603931 661.357736 4.382163 0.125000 2.199180 
530.602305 652.547961 410.612306 648.501419 3.775359 0.125000 118.014280 
898.042161 721.744359 908.171697 722.494003 4.016538 0.125000 2.866407 
941.426561 539.334960 942.432989 528.063212 3.045931 0.125000 3.083898 
1200.848039 647.286645 1183.163313 649.660429 4.880722 0.125000 1.669122 
1449.263536 616.117073 1433.267988 612.493764 2.828882 0.125000 2.903007 
1468.123860 746.878719 1526.731258 764.843926 2.372240 0.125000 30.086053 
1613.118871 486.813457 1510.640936 486.284960 10.296401 0.125000 430.006539 
222.832836 333.624808 271.925805 314.505451 3.506160 0.125000 58.958512 
590.681591 647.654652 531.878476 651.922882 2.905534 0.125000 46.744876 
998.277370 444.106512 984.291899 442.703163 3.485928 0.125000 9.022904 
1013.051941 710.223979 1026.801058 707.719132 2.235477 0.062500 2.267472 
1701.937255 734.215794 1676.805095 735.650154 3.743907 0.125000 23.330431 
2027.913798 383.182104 2030.603691 393.130761 4.272529 0.062500 5.816667 
273.121611 299.364198 265.579622 301.730359 2.829679 0.062500 0.495305 
290.624200 785.962698 300.774573 777.976388 4.557850 0.125000 8.095981 
490.611908 572.890486 458.143320 574.703146 2.426436 0.125000 13.192990 
1227.306744 320.779640 1224.641617 328.220495 6.305459 0.125000 13.439595 
1387.102895 682.569977 1373.771059 677.095856 3.704644 0.125000 1.681007 
291.155747 805.072089 303.739501 793.563375 7.379246 0.125000 13.733562 
872.052926 720.756031 916.085675 660.964257 4.283557 0.125000 85.837761 
984.080411 406.905959 979.608188 364.350494 2.355663 0.125000 16.912169 
1429.386852 783.262623 1446.864878 781.757465 3.348778 0.062500 2.168499 
86.414311 402.620816 61.702790 425.200495 16.259294 0.125000 115.827124 
127.595716 701.118779 109.061093 683.454372 4.396899 0.125000 20.905125 
190.156407 747.525579 147.123382 716.530155 4.184630 0.125000 62.411934 
459.914701 801.660319 471.646003 809.708782 2.888623 0.125000 2.866407 
1514.715038 403.139939 1512.079309 463.133976 1.948955 0.125000 37.989528 
1972.223089 579.343923 1966.194966 511.824114 3.045881 0.125000 50.808219 
1361.850651 416.585843 1375.817391 415.409752 4.667706 0.125000 6.097726 
1389.378162 624.313356 1411.883074 625.467575 1.888611 0.125000 8.021055 
1906.995950 738.109414 1910.226083 763.176404 2.358028 0.125000 15.175764 
230.925596 272.610129 194.988721 291.942205 4.152676 0.125000 67.693851 
449.394203 814.129747 434.388328 812.954781 1.831646 0.062500 4.107665 
655.575566 687.732596 674.407102 688.818093 3.143261 0.125000 14.096517 
1417.858970 733.631021 1385.188520 716.455238 3.957853 0.125000 30.880877 
1410.618543 648.125362 1409.496186 628.118202 3.126185 0.125000 5.099702 
1429.217480 747.112512 1421.967266 739.289490 3.600113 0.062500 0.883995 
1904.037182 719.464075 1903.256480 705.547501 3.954153 0.062500 0.209902 
1914.606898 689.906782 1904.830685 694.169964 2.937729 0.125000 1.699425 
254.342276 781.937197 190.970107 748.594887 4.768054 0.125000 68.921734 
248.164254 791.752682 274.145355 800.090580 2.851023 0.125000 7.010892 
458.182160 814.629573 455.412841 801.653507 4.971893 0.125000 4.718942 
589.986343 629.343010 595.747892 514.318543 6.490068 0.125000 252.290307 
1514.316592 463.121756 1517.581181 404.344795 1.941283 0.125000 31.808566 
1595.644219 555.893585 1574.381805 556.162676 3.844610 0.125000 4.490683 
1886.683791 700.339526 1878.752099 698.767140 5.887623 0.125000 0.681697 
604.307323 809.234464 591.191160 815.550680 2.294383 0.125000 0.432253 
1123.924684 721.120984 1106.510362 741.564390 5.251022 0.125000 16.019663 
1613.120132 624.438012 1625.641964 625.405420 1.823997 0.062500 0.521528 
1873.790445 698.454216 1782.746847 722.970702 8.682591 0.125000 194.736840 
329.446200 762.873826 297.896671 753.930478 1.865534 0.125000 13.226303 
728.205053 750.946363 742.621831 747.355086 6.673307 0.125000 20.255511 
736.655376 559.944992 751.737434 561.764992 3.573236 0.125000 1.681007 
894.932931 425.689803 870.550899 405.457892 10.253999 0.125000 74.002208 
910.822907 699.485300 901.011173 717.090225 2.684515 0.125000 4.776889 
938.063681 438.235805 913.028664 438.657638 11.058871 0.125000 69.366026 
1544.492021 616.869689 1545.060764 629.400609 2.724131 0.125000 3.505605 
1716.893825 728.496816 1675.559917 730.589504 2.496802 0.125000 14.229979 
1828.205634 805.978675 1846.841894 801.729791 1.881738 0.125000 0.432253 
1926.853233 633.405300 1939.471281 634.385185 2.782837 0.125000 1.315273 
1960.875337 648.002887 1962.719244 670.658025 3.230628 0.125000 15.664401 
2046.925435 664.125347 2015.566083 665.706411 2.748597 0.125000 28.988900 
1143.244360 723.030325 1151.974891 734.037249 3.681423 0.125000 1.681007 
1289.030144 692.808244 1280.518573 689.663010 7.289659 0.125000 0.895746 
24.454019 370.664865 43.338268 333.232592 1.789313 0.125000 21.356144 
242.862471 372.168081 227.634305 358.527332 2.987353 0.125000 3.930276 
479.415190 783.059259 487.656135 788.097252 4.088954 0.125000 7.117965 
536.877306 785.645801 566.923822 782.315478 2.484783 0.125000 9.508058 
820.002728 721.828402 784.200279 739.010942 3.607025 0.125000 31.917897 
893.041511 627.254620 917.936995 632.729848 2.710142 0.125000 6.097726 
909.814357 744.633043 893.958336 771.630285 3.165210 0.125000 29.344752 
949.671366 580.846904 930.341677 606.662862 2.504003 0.125000 11.933923 
1209.385169 693.107842 1188.176658 680.537840 2.549312 0.125000 3.701374 
1425.606441 830.517762 1475.832750 821.825430 2.416110 0.125000 16.589148 
1548.192885 574.868810 1559.402873 573.327753 2.646945 0.125000 0.796335 
272.979759 317.726738 234.352607 331.813596 1.505735 0.125000 10.555808 
414.447760 511.844598 412.990957 628.154634 6.640891 0.125000 321.073046 
1310.527635 686.513440 1288.831319 692.356063 6.823837 0.125000 28.636072 
1778.092062 638.087456 1795.613089 638.563445 6.451370 0.125000 16.032648 
1854.335931 488.454333 1820.761854 484.471393 4.817927 0.125000 27.356444 
281.625326 807.528328 244.319039 793.271434 2.201555 0.125000 21.614790 
1019.133063 645.120282 1034.214463 646.948968 2.495869 0.125000 1.175318 
1229.515686 661.150769 1214.269406 665.230376 3.707471 0.125000 13.414553 
1458.372437 489.579797 1294.161611 497.386394 12.487969 0.125000 610.030734 
87.315654 254.324118 107.899310 250.620634 9.275769 0.125000 45.036262 
242.748377 799.246376 244.269447 809.574636 3.995614 0.125000 0.514858 
865.528558 788.389060 829.114041 775.089512 3.185399 0.125000 13.733562 
951.850846 399.384655 938.323956 365.545469 1.858927 0.125000 8.351045 
1174.894685 714.600869 1162.907047 708.517860 7.869226 0.125000 1.714706 
1951.989796 710.273430 1920.542972 708.019411 3.651037 0.125000 33.504734 
276.616436 530.679609 275.389771 496.793017 5.974593 0.125000 77.017483 
278.550266 769.169561 267.479973 775.442618 4.821404 0.125000 10.555762 
644.362168 758.081871 680.055938 747.462306 3.792294 0.125000 30.303941 
875.163684 745.532824 866.902017 786.880398 3.680801 0.125000 31.306048 
2031.727453 669.333064 2046.957085 667.593748 2.518447 0.125000 7.117965 
418.083512 766.854629 412.166791 778.904501 4.488142 0.125000 3.144722 
465.070776 774.340201 464.122832 789.437652 3.665948 0.125000 0.037372 
669.440921 784.569452 736.824411 761.725773 5.055976 0.125000 83.476288 
1394.378218 611.657219 1405.632005 611.622138 3.746085 0.125000 8.021055 
1430.228134 654.429770 1432.113613 668.092070 3.202128 0.125000 2.903007 
1535.185495 461.727776 1544.350758 434.366879 1.605680 0.125000 5.524104 
90.625587 660.628293 34.380071 670.653453 3.483919 0.125000 29.655882 
315.547408 749.827756 300.688158 751.273934 2.367159 0.125000 3.505605 
760.367231 687.382171 775.317246 694.980516 2.320597 0.125000 8.021055 
1093.727511 743.630097 1108.534068 725.967930 4.760951 0.125000 5.096548 
1434.594962 652.467785 1448.311645 647.377997 3.648419 0.125000 3.130755 
1544.681010 425.729569 1537.394589 447.052552 1.991242 0.125000 4.579908 
49.398586 699.538978 6.879288 705.654815 2.660982 0.125000 39.029323 
80.994109 630.568140 84.495748 653.298959 5.038488 0.125000 20.512818 
461.882588 576.586458 490.612718 577.342032 2.301961 0.125000 1.583668 
636.977868 689.773713 626.694849 692.426743 3.982108 0.125000 2.061719 
964.655413 268.068200 960.859309 249.327538 2.217759 0.125000 3.780805 
1402.725348 717.738320 1451.926127 740.514557 2.373251 0.125000 22.215427 
1813.189035 496.998881 1802.748107 502.395868 4.554337 0.062500 0.304198 
283.040549 499.308341 284.009477 534.419582 5.377397 0.125000 78.824781 
1099.389010 684.812981 1070.630616 685.051669 5.145069 0.125000 29.292536 
1370.621646 648.149673 1349.256660 645.245621 2.813939 0.125000 12.271960 
176.942750 355.765492 222.255477 333.913982 2.714804 0.125000 13.935539 
260.622810 500.756255 235.608917 500.338902 1.250000 0.031250 6.207306 
1132.436970 751.004449 1128.481123 730.800013 3.971936 0.125000 5.534003 
1235.902120 363.568760 1246.260540 369.518541 8.071228 0.125000 7.473045 
1544.026020 828.167819 1542.024694 811.856633 2.329163 0.125000 5.742301 
1892.796176 683.713963 1875.730512 674.186017 1.473267 0.062500 4.059539 
238.335031 347.850889 256.183787 361.527099 2.912249 0.125000 8.351045 
1261.643734 685.763592 1250.549107 675.594084 8.293195 0.125000 12.577919 
394.082153 819.928385 388.724873 829.194517 7.287732 0.125000 3.291119 
771.835598 688.221225 794.611485 697.547475 2.258727 0.125000 4.776889 
1944.251788 700.505874 1932.999174 699.279868 3.457158 0.125000 1.175318 
406.112675 798.094553 397.775090 811.197729 6.422995 0.125000 13.205127 
883.904649 765.798805 880.600688 780.619580 2.036001 0.125000 0.432253 
1810.524636 824.093394 1801.970226 827.142188 5.549106 0.125000 0.077333 
2047.060332 623.250428 2022.009859 626.625845 4.480677 0.125000 11.648030 
503.124121 579.357840 473.138745 580.893410 1.759800 0.125000 13.439595 
1038.771299 728.028515 1036.924676 739.582718 3.900279 0.125000 5.439020 
1426.365104 636.944127 1428.407094 652.006220 2.917949 0.125000 8.406042 
1829.370510 515.608463 1813.287899 519.974984 2.532638 0.125000 4.855514 
1993.165720 710.019190 1970.597865 711.445717 2.889300 0.125000 9.767060 
85.067398 647.341685 91.138541 652.708162 3.027100 0.125000 0.796335 
184.194075 342.773877 215.504208 326.640577 1.887380 0.125000 8.095981 
227.605403 352.524695 244.375830 365.936939 3.318372 0.125000 3.925904 
241.088301 307.776411 227.642889 314.686992 9.589696 0.125000 50.715078 
436.876926 768.109069 419.331088 765.988295 1.540961 0.062500 0.771518 
744.593655 817.501658 703.154865 831.960592 2.717046 0.125000 35.203917 
1119.436449 684.833033 1100.509431 683.364483 4.318945 0.125000 15.782360 
1700.642022 486.421168 1644.364297 487.624402 10.158031 0.125000 157.691962 
1829.291731 819.991422 1810.537111 822.456271 2.868163 0.125000 6.337455 
219.451972 393.352020 186.881785 404.395012 2.027172 0.125000 4.173126 
261.887704 566.809316 238.061893 562.201298 1.464615 0.125000 3.083898 
1972.045232 481.854126 1973.894310 496.933942 2.329280 0.125000 3.969362 
2046.948140 706.175279 2031.882015 708.177780 2.642900 0.125000 2.910950 
505.618619 562.972286 464.336236 564.697348 2.236880 0.125000 18.287428 
634.843071 807.677146 614.477048 812.322406 6.542635 0.125000 18.947329 
645.570697 691.595015 656.880148 689.401545 3.956521 0.125000 6.397382 
1588.152888 605.954406 1568.085071 607.653366 1.370836 0.125000 1.699425 
2038.484747 333.183626 2034.585126 357.112948 2.522265 0.125000 4.497339 
110.548043 687.747293 50.738765 699.933357 2.879913 0.125000 36.923054 
261.876058 534.366013 238.160313 531.574944 1.533637 0.125000 5.311785 
303.324051 757.570467 320.813984 763.848511 2.353004 0.062500 1.440867 
696.975450 582.818001 680.819139 577.531664 1.620465 0.062500 0.771518 
883.894734 351.322586 931.849747 418.143123 1.971893 0.125000 23.238357 
1108.464631 519.467107 1121.104182 516.268566 3.328747 0.125000 1.222714 
1114.398143 673.004592 1130.532603 676.105719 2.974780 0.062500 1.107548 
1374.323928 663.540540 1408.025737 667.682646 2.328846 0.125000 15.706368 
411.718671 782.337246 407.116100 793.226902 4.914064 0.125000 7.263167 
1246.419077 285.560712 1244.148033 301.666739 3.412840 0.125000 1.332400 
1778.508329 472.441234 1766.216220 465.550104 5.104833 0.125000 7.318252 
934.587101 364.285840 941.965099 381.837125 1.570556 0.125000 0.796335 
1012.885735 684.522585 1013.984098 677.000443 4.766928 0.125000 1.175318 
1031.201188 736.784544 1032.706840 725.568864 4.215603 0.125000 0.077333 
1629.072763 746.716856 1623.621587 757.134838 2.369572 0.125000 0.796335 
1824.363203 498.065819 1810.659369 500.797420 1.963053 0.062500 2.878816 
105.206859 388.876849 84.476134 406.277937 12.977333 0.125000 60.514814 
220.689004 315.696586 210.857403 324.486854 8.726348 0.125000 18.374016 
751.925408 757.060534 739.652155 760.395102 2.963339 0.125000 1.175318 
916.995742 634.978875 893.144295 630.521748 1.453898 0.125000 0.309775 
1022.522919 692.104486 1041.663823 699.893924 4.455985 0.125000 0.945251 
1189.323875 644.019334 1201.922908 642.208281 2.474565 0.125000 0.432253 
698.541506 819.293246 725.707990 809.607776 2.518637 0.125000 0.766096 
976.676277 365.647701 979.668534 391.841468 1.667538 0.125000 6.629679 
1229.261729 443.061219 1224.092683 437.120651 5.290559 0.125000 0.386167 
1517.818093 583.088747 1517.096550 564.318433 3.075018 0.125000 10.184322 
40.684428 331.904714 25.184598 362.904802 1.250000 0.125000 7.117965 
99.993455 673.758538 88.723781 662.524329 3.541101 0.125000 3.489198 
304.275901 791.945669 314.476127 783.056657 4.227318 0.125000 7.177781 
454.336235 557.882287 438.101091 560.475301 1.825795 0.062500 5.241458 
723.018714 704.007204 706.687615 708.726565 3.949616 0.125000 4.173126 
1034.744853 516.688263 1050.662888 506.936848 6.049603 0.125000 26.041557 
1703.132882 776.311310 1670.621760 775.856731 2.622088 0.125000 11.307638 
1721.862428 741.702603 1698.147393 743.432058 1.519439 0.125000 4.408695 
1812.035601 722.587438 1786.903804 728.252775 1.649301 0.125000 7.117965 
1852.120722 711.488411 1812.983203 722.626758 1.739042 0.125000 12.358111 
1958.197814 661.868099 1956.660336 645.645344 1.716175 0.062500 0.771518 
40.355171 396.656260 75.636638 353.134434 2.074120 0.125000 23.319972 
210.824276 324.814407 186.423874 335.880258 4.341913 0.125000 4.075579 
877.494264 780.766766 880.943900 765.698005 1.879074 0.125000 0.796335 
1475.517674 558.126535 1475.142041 531.864029 1.607411 0.125000 6.214875 
1836.877338 491.853935 1853.203677 493.666224 2.208923 0.125000 3.083898 
712.126348 687.722657 689.400596 694.461321 2.842864 0.125000 6.901859 
702.178793 827.695732 733.732480 816.016179 3.432837 0.125000 15.772221 
929.346907 410.644885 900.888073 370.438790 1.490501 0.125000 14.817886 
174.925016 343.294498 165.599603 349.335797 3.256549 0.125000 2.199180 
345.846994 770.797643 338.645520 780.057688 4.056226 0.125000 4.591819 
475.643948 567.223183 499.391644 565.930846 1.250000 0.125000 0.796335 
877.128826 731.690462 874.765652 744.447367 2.002809 0.031250 3.341931 
978.094390 567.252548 993.163553 566.723843 2.892929 0.125000 10.184322 
1507.019928 489.008536 1479.139114 490.902435 8.899313 0.125000 56.611629 
1991.399442 352.984793 1999.346349 396.880187 2.004142 0.125000 18.372632 
2030.643682 708.972455 1994.356205 709.772402 3.749089 0.125000 24.260483 
332.722205 785.248078 322.481091 796.192160 3.533589 0.125000 9.899782 
535.603679 781.741915 561.782543 777.547890 2.222945 0.125000 1.583668 
951.050377 271.728565 953.747264 256.541554 4.347898 0.125000 9.169467 
1013.226203 395.641702 1010.348435 413.079358 1.843928 0.125000 0.432253 
1478.470354 492.196715 1458.826857 489.082352 10.268110 0.125000 53.311419 
1598.103379 383.910016 1579.367591 383.393989 1.628089 0.125000 3.083898 
1969.421671 710.768099 1953.095286 710.079720 2.241385 0.062500 0.436329 
78.058840 182.383452 38.102935 183.710794 5.748526 0.125000 31.383955 
190.239290 292.097481 177.609410 270.201385 8.703067 0.125000 58.494535 
807.112427 362.161350 752.369484 326.081548 19.948561 0.125000 432.170227 
1416.796468 670.626571 1416.096027 635.615576 2.799535 0.125000 20.036768 
1473.161223 679.459517 1461.846624 684.308791 3.446776 0.125000 0.386167 
1011.564542 420.561846 1019.431984 381.886592 1.888579 0.125000 14.809991 
1634.380491 814.328657 1610.521111 811.501875 3.217973 0.125000 4.490683 
1824.478611 833.492432 1804.461002 831.142424 4.015914 0.125000 10.505210 
1843.082307 506.647167 1831.761364 508.768577 3.455618 0.125000 3.780805 
1839.674361 741.893713 1838.268466 764.383968 1.637499 0.125000 5.311785 
1998.852884 378.007125 1994.614715 351.836180 1.668554 0.125000 2.903007 
319.259500 776.898556 330.574844 766.818697 3.427742 0.125000 3.952591 
812.715192 368.482560 802.661948 356.960276 10.582101 0.125000 73.033494 
1644.369886 488.740244 1613.111844 488.992087 6.360576 0.125000 41.194298 
1858.530407 731.859997 1859.687008 763.113453 1.480281 0.125000 3.746421 
1785.726535 728.791111 1727.007115 737.741724 1.929113 0.125000 15.772221 
586.809207 769.681258 595.943265 771.643512 3.666351 0.125000 1.315273 
724.370343 806.862104 705.786840 813.573149 1.502223 0.062500 0.771518 
1740.663494 773.479957 1716.787616 776.069226 1.946353 0.125000 11.633415 
1818.041221 748.123787 1817.679336 773.118547 1.430830 0.125000 2.602515 
1239.460135 707.944976 1223.281536 700.293993 2.076335 0.062500 0.917403 
1582.326778 772.248988 1574.873339 781.252765 2.423162 0.125000 1.699425 
1934.437701 496.593548 1893.280974 487.424860 3.787071 0.125000 35.066684 
465.654379 562.208859 484.369455 560.561989 1.464334 0.062500 0.521528 
830.567331 756.882274 827.734743 734.424222 1.553698 0.062500 0.917403 
264.741825 291.595585 225.461124 306.441399 12.107169 0.125000 169.242802 
668.762844 819.489700 668.053616 807.975408 6.929815 0.125000 8.041163 
748.010747 616.396203 731.789568 620.266983 3.702909 0.125000 8.095981 
762.919784 611.201991 748.149621 615.705745 3.485044 0.125000 6.288067 
387.543480 791.076927 393.955966 781.591712 4.171377 0.125000 0.681697 
546.854725 557.475313 530.620535 557.981937 1.561312 0.031250 0.494760 
118.365765 175.935016 105.779719 177.877487 7.984227 0.125000 6.631937 
225.403071 306.366870 210.979304 313.811458 8.957873 0.125000 35.159481 
276.719436 284.902377 266.304052 292.323709 11.478267 0.125000 9.579204 
595.595268 769.206526 608.145584 766.991634 3.041200 0.062500 1.427259 
1631.765422 822.364826 1605.520211 826.148051 2.474424 0.125000 4.718942 
289.773341 280.440350 279.359697 284.334073 8.195825 0.125000 8.845066 
570.880699 773.027807 585.441593 769.798119 2.715937 0.062500 0.883995 
819.352014 658.084960 790.711926 674.526421 2.469273 0.125000 7.789538 
92.314725 262.403778 103.499244 259.638895 4.240370 0.125000 0.681697 
