#ELSD# 1024 512 pano.pgm (width height input)
# FORMAT:
#   line <x1> <y1> <x2> <y2>
#   circle <cx> <cy> <rx> <ry> <angle_start> <angle_end>
#   eclipse <x> <y> <rx> <ry> <rotation> <angle_start> <angle_end>
line 725.479965 477.179427 740.697378 478.599275
line 810.988905 172.689408 801.530385 164.787502
line 103.640822 283.150131 104.436586 266.817099
line 435.290760 231.864320 433.772049 279.395674
line 691.938513 403.612193 670.628094 401.837842
line 739.315573 478.194910 749.389446 478.073480
line 264.330501 208.351220 206.842004 197.042742
line 674.352893 282.594865 580.614524 279.716109
line 96.679724 300.590937 95.613880 189.363128
line 145.618762 304.058242 163.126335 304.175259
line 750.412552 348.490755 739.829019 342.343349
line 0.573873 451.833903 11.905103 451.385192
line 516.717982 266.894629 516.420863 245.596459
line 801.863101 396.538431 823.174849 395.784964
line 834.491258 426.180209 876.851045 433.268165
line 751.874842 508.671066 1021.874819 508.749391
line 61.366204 160.237718 44.344633 165.527281
line 175.178512 238.093373 175.341577 229.346413
line 676.896036 214.374426 678.464136 271.865750
line 700.545033 379.431725 715.644757 378.419817
line 265.869812 443.663393 271.146565 453.515161
line 440.589485 485.333858 420.582235 487.774419
line 199.639854 118.467414 109.372961 114.420491
line 598.159350 401.157654 611.932681 400.269427
line 614.339936 440.508062 624.202784 437.550664
line 403.997102 444.324894 388.139013 439.330507
line 271.030724 303.114072 255.615660 298.154026
line 300.845248 312.134148 280.727823 307.662418
line 534.316738 316.716679 555.868159 308.785760
line 637.185727 383.086741 606.059264 391.068500
line 799.834026 409.383917 809.465143 405.872224
line 781.652152 425.688976 777.293061 410.504981
line 880.720062 429.864831 834.412649 424.073935
line 55.832071 127.411501 49.132702 129.997228
line 233.164990 240.497331 194.375106 239.371362
line 310.663556 309.387897 310.463680 290.613410
line 943.200652 296.188708 994.367865 289.321834
line 976.663936 352.204330 963.720035 337.597700
line 252.691861 391.084685 259.605513 387.295598
line 690.597907 430.901646 700.624163 431.883544
line 18.171876 447.210680 8.020719 448.628250
line 685.437650 203.145592 641.743225 199.897890
line 773.830545 439.021219 781.768138 426.805562
line 207.051814 197.548463 162.988698 193.283038
line 82.783040 205.632423 82.429852 189.362955
line 688.125000 258.125000 688.125000 226.875000
line 942.332154 388.009817 914.217554 378.595177
line 700.816040 401.379579 692.875597 403.389899
line 494.448168 448.048261 482.936744 437.072443
line 989.209272 448.130665 1021.963597 452.453732
line 891.839395 225.889865 900.623099 225.572401
line 427.818742 216.865008 425.371768 291.866738
line 607.856928 250.629897 608.222190 270.623224
line 406.817710 290.373058 420.702488 287.215766
line 580.111313 303.462107 567.946286 310.307401
line 753.918437 196.843368 756.743385 379.338338
line 473.039254 398.551873 491.786105 402.317549
line 683.190831 442.529105 718.178103 446.394320
line 864.850671 229.293514 843.806279 215.225768
line 325.768465 280.121844 312.044642 282.758115
line 609.423434 318.771356 590.684983 320.175489
line 790.596806 502.212064 890.631854 503.989164
line 891.878586 504.552519 926.914789 503.844793
line 643.809859 235.615888 643.646654 268.127619
line 902.107927 370.066001 921.214991 363.625265
line 668.107795 381.661453 653.104475 382.870252
line 683.140394 384.137303 698.158359 385.109884
line 624.789413 437.756143 634.903745 432.999241
line 0.624798 508.530764 498.125297 508.778810
line 37.034288 204.973477 0.386144 214.727569
line 210.625822 236.855682 233.138240 237.813959
line 241.956421 277.839837 265.643223 275.840946
line 140.875191 485.119072 153.983734 480.711371
line 358.708754 238.071785 357.601607 251.933037
line 922.120622 368.656970 946.533358 357.385069
line 724.447700 441.428668 688.142879 435.515231
line 804.842929 452.090457 801.289447 439.191948
line 530.522031 222.222193 545.751622 220.485189
line 542.955075 223.118407 542.226750 241.888649
line 613.408745 349.591449 599.665086 345.818350
line 426.961338 425.167090 465.794955 420.934216
line 110.841341 115.786936 81.208989 121.457974
line 89.367240 149.658208 109.381025 149.714006
line 472.144456 217.847546 465.441519 216.665088
line 124.332670 234.819479 149.394836 233.502475
line 21.863297 254.894847 35.662585 255.205511
line 615.555206 362.139348 598.821535 357.721274
line 591.994830 377.762791 574.730261 372.051154
line 783.911763 422.579867 799.406922 409.412566
line 476.436911 432.246004 472.954007 439.868054
line 653.146454 441.232283 678.160308 442.067232
line 796.315822 443.439679 792.113836 452.664401
line 726.681021 467.413166 690.450575 463.482907
line 1021.914469 494.947209 964.343498 498.918303
line 62.078208 125.734918 53.306642 129.037296
line 719.803663 377.429813 702.797627 390.569142
line 566.948364 395.458722 583.443367 402.736527
line 505.507971 455.349819 510.756457 455.625899
line 713.129321 476.707110 724.468329 476.998960
line 716.874300 483.433515 740.627013 483.487370
line 614.056699 213.134098 614.414712 225.659593
line 235.780181 299.195618 205.510219 303.583110
line 1022.284916 306.005040 1013.752766 308.150669
line 861.645858 362.696558 877.933591 360.472945
line 588.788381 399.721594 567.637973 391.950536
line 473.475812 443.937104 483.377728 451.869831
line 259.482215 211.440469 278.319120 216.088256
line 518.486366 226.365950 530.060952 222.947738
line 36.893863 259.849684 21.872343 259.484221
line 42.240592 290.641403 41.730298 263.127684
line 571.765654 297.458157 504.294051 284.806711
line 990.628030 384.374291 986.617517 367.227592
line 715.935187 385.845243 724.178513 374.235488
line 664.716637 259.396818 665.839852 241.808892
line 413.147246 333.058759 424.011538 336.707287
line 288.363207 375.311354 303.497257 365.518518
line 490.601932 401.695075 510.619576 402.126601
line 250.414621 475.999578 237.709902 468.864081
line 799.396235 472.073645 828.217746 468.992578
line 748.332196 476.892871 756.906487 477.177936
line 290.512733 216.047014 264.444888 209.112290
line 682.007710 309.392337 682.289969 286.880203
line 909.538411 380.134985 941.037113 390.639208
line 856.895806 399.227496 840.444180 396.906908
line 508.389416 446.411325 530.869470 438.852011
line 551.858428 445.338929 583.099195 445.876018
line 651.821565 480.379602 679.442882 481.848790
line 236.966900 487.709873 219.404509 489.643075
line 612.162539 225.612524 611.724902 259.373054
line 574.105311 374.929527 589.185896 382.263830
line 790.618135 409.444592 776.756410 408.077106
line 904.407316 413.543805 891.789537 414.517411
line 769.798276 409.271619 774.689578 429.298167
line 435.293439 292.930542 448.163395 293.818513
line 304.097869 365.272512 320.213784 352.601966
line 649.509596 418.202383 650.144168 406.848127
line 906.932541 433.857214 891.978310 432.195361
line 523.616296 438.052856 513.321792 442.346799
line 639.368195 439.313507 615.632226 441.940293
line 999.593959 484.190125 1021.921309 479.600272
line 665.682774 236.877089 666.361456 218.106432
line 119.922554 450.641256 119.690593 440.617697
line 952.723906 475.947351 951.175721 468.017480
line 175.577453 494.981995 264.212533 488.427872
line 500.624125 241.875029 501.454849 266.847394
line 344.229738 273.899251 325.333112 279.669036
line 568.509687 304.073697 582.059283 298.579471
line 940.362054 357.373782 922.433439 363.649255
line 878.087830 371.205386 855.600010 369.765203
line 533.622934 415.559069 513.231625 407.843213
line 401.702765 422.291877 415.563103 423.724036
line 176.671815 457.470876 207.339658 467.928157
line 28.132330 469.826149 79.368806 468.993726
line 834.311393 479.345864 855.632987 478.285620
line 902.956892 224.045102 918.051997 222.438915
line 507.390288 231.858173 506.674300 263.120403
line 621.313925 276.916070 620.026439 259.327315
line 751.596415 374.394454 751.262191 348.132799
line 654.358491 375.332362 664.467354 374.762087
line 884.627777 386.201484 900.555861 379.217321
line 260.637846 501.337000 376.881267 504.112532
line 156.725639 154.951941 85.420352 160.490107
line 496.653971 267.068213 494.231865 232.957645
line 546.131714 327.558757 554.560670 321.312286
line 801.324363 460.381769 804.708671 452.720233
line 110.565538 148.680433 133.174039 148.259611
line 89.439423 186.820881 146.974469 183.721439
line 904.634950 437.909743 1010.652805 456.718271
line 130.608028 442.086202 149.355498 442.303959
line 735.986036 447.104353 767.297611 458.180281
line 386.979040 456.995733 396.524864 452.398041
line 216.926018 467.313262 209.239160 468.208093
line 41.867800 482.750542 68.136582 482.966563
line 657.923129 235.636456 656.999944 219.367910
line 615.846125 229.383435 614.415879 266.876559
line 528.277259 274.511403 511.989920 272.284488
line 975.609891 319.819126 986.889361 320.202860
line 856.801163 345.757853 884.180565 360.974840
line 545.632384 372.144992 559.372107 371.769220
line 413.134669 373.500449 429.376659 373.403837
line 454.793558 390.103945 470.253025 381.227181
line 393.403000 393.093978 403.169407 385.683524
line 621.809391 443.685900 649.534118 441.046246
line 718.210077 447.297423 734.417296 448.963576
line 826.835667 465.250357 808.030478 467.224695
line 160.630368 193.396687 145.617103 193.314317
line 308.994703 241.822847 307.602484 251.974766
line 320.221136 352.080682 326.370157 348.506475
line 869.457872 358.441370 847.733891 364.131921
line 510.446902 410.946488 521.277811 416.946599
line 564.381387 470.482421 580.598840 471.208938
line 539.569358 240.629984 538.799771 270.642303
line 398.097213 276.441533 411.916285 276.911795
line 549.176901 337.809783 536.837122 345.564729
line 848.115847 372.360448 878.128746 372.926309
line 889.383381 390.641965 908.426196 381.234702
line 531.833229 435.585934 537.867338 429.134023
line 383.323993 439.258050 382.213302 425.496806
line 1022.008374 448.629960 1004.184491 445.439201
line 640.799253 475.349112 633.688594 467.496556
line 831.893349 499.104718 745.616684 493.247497
line 751.590114 138.084216 754.187194 199.541405
line 151.865844 237.440508 120.604717 237.858680
line 536.020872 269.389907 537.150691 239.385381
line 13.169386 303.361092 0.188193 305.801574
line 345.567608 304.772295 330.520466 302.598640
line 514.369426 398.271855 495.619904 398.366599
line 819.264144 416.137351 859.283841 424.796316
line 921.781528 418.170405 926.904929 428.717658
line 538.435084 424.931326 533.850411 417.185498
line 397.702634 453.360186 410.574232 448.003021
line 695.472427 466.557393 716.965104 470.074359
line 926.670007 475.098208 907.610441 482.514940
line 987.063636 320.104583 1021.991087 311.073988
line 636.869929 354.287353 650.646136 353.490312
line 984.432297 367.265927 955.569493 371.496288
line 265.678257 384.489533 277.867669 378.821587
line 917.290908 402.747235 906.246554 411.416811
line 646.355527 402.335094 642.709797 418.028545
line 619.916502 411.876871 637.457590 421.804270
line 44.461777 162.138357 58.351285 157.561750
line 829.923737 178.097321 830.555824 190.628489
line 411.877485 273.256817 398.108812 273.516425
line 588.075859 306.464445 659.447149 310.642519
line 995.207118 360.514804 1023.164804 380.026921
line 666.909401 418.965897 650.584448 419.633756
line 528.172615 480.043431 544.416073 481.373343
line 508.151302 487.193465 531.535327 485.262198
line 793.284251 180.622031 793.564283 195.640117
line 423.842204 285.647344 425.478634 233.120440
line 605.824167 261.863441 604.012430 230.646042
line 737.155595 340.237028 721.964943 329.250637
line 58.269529 350.301164 66.496575 353.972912
line 534.751123 397.575126 551.979555 388.319621
line 659.225247 403.125446 659.229808 391.874434
line 519.445731 400.940261 528.310409 398.951398
line 693.394073 410.024038 676.874071 416.872758
line 484.647548 425.938406 477.282348 432.343415
line 767.974106 455.972446 742.235720 444.794412
line 194.789586 459.795477 173.790513 449.293727
line 269.636850 457.237602 260.326188 463.961214
line 388.128592 471.776471 401.860338 472.277139
line 580.520849 279.295628 529.342323 274.742278
line 311.808604 319.593356 331.937015 320.503521
line 858.291683 442.643363 895.401153 434.593124
line 260.717236 462.706820 248.095217 464.106402
line 25.638127 485.395432 8.128415 485.240086
line 645.634211 506.318740 546.869895 504.683276
line 70.697847 153.647583 88.206123 151.206952
line 184.161201 159.019500 169.123947 155.425363
line 522.636508 211.168596 512.683882 202.224872
line 653.066556 266.878909 652.145530 253.106908
line 1022.008292 387.945434 976.244228 353.974753
line 435.600164 409.333328 417.739424 419.978042
line 860.602768 423.210205 823.050129 413.411951
line 372.734033 412.905986 392.706073 420.479716
line 1009.535940 453.561334 916.949547 435.248113
line 356.639431 448.667222 381.391812 440.428924
line 444.258066 361.264768 464.274781 364.923320
line 628.143745 370.588173 641.591027 377.432900
line 917.958808 375.191404 909.076390 378.595923
line 233.442542 417.319913 223.935477 413.570140
line 147.997897 183.423144 215.963406 189.003149
line 107.491846 201.867605 107.941508 239.377200
line 550.194301 385.970394 532.763813 394.921674
line 224.732571 413.219146 215.939761 415.558218
line 635.067824 425.486167 609.557059 412.760045
line 577.716317 365.980901 589.477080 368.973880
line 400.348546 418.871468 375.107133 409.523320
line 838.083106 474.034574 813.133344 474.691780
line 654.541823 218.112380 655.959291 236.849711
line 504.079369 311.459084 527.178459 314.735729
line 651.202653 437.361781 640.440939 429.216636
line 875.471271 435.020186 845.799612 442.561975
line 428.989226 442.699169 471.641213 450.631990
line 424.375406 214.335970 341.884334 213.477772
line 586.135122 216.864958 585.354623 274.371330
line 612.981601 271.883357 613.198770 243.125557
line 0.580457 310.492906 35.791749 298.619505
line 284.395060 361.159934 330.100793 328.638282
line 737.827982 446.499420 722.856947 441.414147
line 930.216126 231.919650 955.678402 223.282427
line 624.941547 240.650962 625.192116 223.118813
line 364.424511 293.651687 343.103285 292.192234
line 431.947401 377.240559 460.803340 371.525447
line 795.467273 414.050311 815.730786 417.504407
line 790.628364 506.333907 646.883919 505.440302
line 733.141725 407.779391 766.933571 409.414688
line 299.324542 418.311050 279.431700 412.915937
line 472.929225 448.893719 439.142236 440.288957
line 247.014627 464.055184 214.466793 465.380056
line 625.053903 243.089702 623.120234 274.374705
line 966.468645 266.889386 965.538903 240.628048
line 636.894662 249.374984 636.916141 275.624966
line 566.954186 367.238026 553.308138 370.214596
line 824.126516 395.112120 834.187382 390.237750
line 763.143884 406.397360 734.389409 405.260546
line 121.725762 471.132970 143.136532 469.528928
line 1022.277579 215.729161 996.917639 223.268424
line 936.870292 233.813559 959.379191 233.624810
line 564.146927 238.219063 562.767347 253.207136
line 455.615833 329.429063 466.963489 331.353106
line 559.124050 390.365403 574.058573 375.300493
line 819.405653 414.192608 800.762089 411.059305
line 639.440462 417.973359 622.559104 410.685893
line 774.366589 426.869525 765.675590 440.221569
line 356.000210 373.680350 330.790185 385.020943
line 682.878646 419.723632 694.659172 412.327636
line 31.987469 445.054539 16.962054 445.586031
line 902.673556 381.022656 887.857514 388.869976
line 145.627201 440.598709 131.868982 439.446883
line 527.705632 451.889084 536.330272 457.685513
line 829.311315 306.741190 799.031179 321.152589
line 771.501108 403.616774 785.981268 396.333290
line 547.253553 401.951732 535.603142 398.192745
line 528.402408 399.915847 544.192123 406.092499
line 363.992503 207.209803 352.917243 194.556852
line 891.285530 414.510097 874.323969 404.461135
line 695.652743 181.542834 668.135892 179.244594
line 236.973213 190.304531 300.852885 209.881409
line 540.971242 251.866785 540.496967 231.878038
line 495.023502 307.330237 504.164705 310.229393
line 369.554494 354.323812 390.704666 351.157077
line 624.776247 356.222206 616.715686 361.637881
line 575.644460 402.376367 555.626101 403.153355
line 452.060272 428.042693 494.483931 421.311550
line 669.391036 181.646475 695.599698 183.485568
line 308.126143 449.277712 355.627335 449.230620
line 45.619265 464.741473 69.376378 464.587256
line 954.410899 492.476534 981.887638 490.836761
line 590.515890 40.755991 606.133373 53.764677
line 564.095042 225.609182 563.457442 236.893784
line 968.123405 299.353530 950.627127 300.653628
line 276.267412 379.260547 287.468361 372.923843
line 646.872256 423.933836 669.379160 423.793866
line 414.385947 466.697341 389.327045 465.153262
line 510.727964 494.316534 480.521457 496.926762
line 40.665651 236.874600 40.444119 214.364478
line 899.665028 277.246551 894.132906 281.564857
line 278.249665 301.041827 303.599132 293.460302
line 621.871874 382.374387 634.371384 382.452634
line 649.882030 384.677954 656.454526 400.796453
line 554.345666 406.592720 578.227460 404.110975
line 700.599027 173.935116 621.855173 174.630799
line 985.854660 211.034734 1001.417554 203.437878
line 813.185239 375.920670 830.721347 372.347896
line 833.406609 387.467858 817.241402 395.146369
line 779.239671 411.656913 788.002886 412.806151
line 493.087777 417.941735 455.854357 425.504224
line 148.127944 267.576045 113.123312 267.723048
line 566.627165 315.566992 561.374668 338.007893
line 369.743686 390.468471 391.095149 383.269397
line 759.373829 400.655399 738.107240 399.835841
line 189.425314 412.246937 204.321813 410.231823
line 873.657750 406.326871 882.548486 414.968157
line 575.102622 436.805463 551.078724 426.174414
line 285.519351 482.102474 267.948621 483.917906
line 244.297949 268.004146 263.128975 266.945722
line 883.123898 271.927555 853.110883 271.298018
line 691.601891 298.330576 707.085763 312.813254
line 745.949016 388.919935 760.627581 399.371375
line 1005.703952 422.749828 984.372062 438.120923
line 895.313801 437.220895 850.464381 452.658363
line 851.946469 454.622142 905.885003 439.024098
line 100.625000 246.875000 100.625000 284.375000
line 512.082226 321.434360 490.829740 311.439646
line 389.402274 348.257076 368.526217 352.567954
line 424.641795 404.737847 415.168126 411.703669
line 604.443236 413.007416 630.049312 427.867025
line 362.237200 438.299858 334.317087 445.397175
line 213.276247 462.256958 193.020015 458.727537
line 965.914842 222.691005 983.120295 225.652334
line 674.776711 268.208267 672.310385 243.082263
line 458.129400 369.394809 430.864143 375.451538
line 435.844942 379.488749 431.219473 388.432447
line 521.117814 396.763130 518.296813 384.335998
line 413.628456 429.064757 418.698301 437.292000
line 590.769303 244.421053 589.829454 221.856072
line 582.365371 266.880708 582.918361 219.372595
line 623.170426 259.373491 622.589540 241.892793
line 567.289140 335.740516 572.916219 315.566765
line 411.500940 419.220926 427.512878 406.423077
line 762.047930 464.269166 749.457684 466.172064
line 918.161098 462.329247 876.972536 465.602380
line 930.574300 221.937091 941.897390 221.701610
line 985.574668 392.349002 968.007282 390.483613
line 766.601461 399.177523 752.795201 389.863885
line 623.264691 428.992762 598.111617 433.041867
line 699.444555 433.993818 713.192965 436.502532
line 41.828866 446.708176 63.174815 440.805136
line 338.133509 484.826563 371.866357 485.186041
line 479.455055 496.993507 464.287591 497.880777
line 350.516215 235.907363 325.392658 226.228067
line 381.816899 275.566461 371.149747 286.153707
line 412.196000 383.593822 426.786867 389.589479
line 941.637423 402.754368 924.122698 413.981397
line 383.315591 426.489581 400.792937 422.636813
line 928.982795 430.156184 947.967882 439.687944
line 714.434926 437.543682 754.560750 433.947685
line 116.738613 441.854025 115.178511 451.998570
line 348.115380 467.336650 390.624304 466.817950
line 931.715819 480.582250 939.668298 481.097412
line 842.871903 217.005783 835.263308 214.058836
line 306.864252 229.532684 296.910495 228.854242
line 701.844650 368.308239 718.063785 370.994591
line 480.640462 488.400878 508.194027 486.856635
line 105.619712 283.375881 150.618451 283.137705
line 500.126285 303.185125 473.873750 293.191786
line -0.041751 362.049382 39.968250 380.778016
line 377.885142 362.368763 394.991691 370.678707
line 483.275980 373.811335 503.186739 379.144506
line 926.888158 375.696357 955.584371 370.404676
line 415.010753 411.876849 405.474777 416.569747
line 358.264137 458.489117 381.905639 449.455181
line 938.283491 226.553791 901.772049 229.209728
line 591.997266 275.632352 592.158029 245.626516
line 189.305293 253.978062 200.582138 254.899535
line 834.346892 300.625188 834.522568 326.874012
line 391.874793 373.122861 406.855532 371.673747
line 123.518381 397.583582 128.826367 394.636768
line 507.816824 484.752890 490.572262 470.689668
line 589.458592 36.253293 565.468024 39.445133
line 996.974223 225.974887 1022.081933 218.854701
line 497.126353 418.583345 509.898328 411.579295
line 550.367281 431.343145 565.642916 436.825077
line 878.159944 467.656473 923.181713 465.643294
line 523.546381 188.721326 534.240669 184.066386
line 463.430299 219.383021 462.247923 264.384798
line 294.389986 260.561625 304.700228 262.999610
line 37.800138 300.940087 0.464596 313.913377
line 820.499804 371.512433 793.229910 380.928821
line 959.330964 367.839638 925.423927 373.071991
line 227.130820 385.750954 170.963151 396.193774
line 374.649543 409.084694 360.562640 395.762713
line 365.391111 407.277667 376.517528 413.740431
line 390.539612 421.125528 380.527162 422.266251
line 587.932935 469.133955 575.410799 466.750239
line 976.883802 478.451806 951.834639 479.126486
line 150.799675 488.609680 168.989143 482.054342
line 304.450186 498.078288 266.786897 495.894498
line 502.070893 224.209422 475.465490 220.527666
line 938.002126 340.891267 921.848022 342.909013
line 594.364166 435.381907 611.940674 434.598543
line 753.148769 460.845212 732.010115 463.126817
line 631.935665 468.156110 627.849321 476.124642
line 520.802070 233.129621 519.823184 270.636697
line 105.706856 271.996636 119.408060 271.178982
line 314.492048 276.878129 315.995491 220.634904
line 893.316101 431.211154 896.643384 423.030793
line 851.786019 356.618952 843.203697 359.601454
line 277.168437 415.554317 297.021555 419.965395
line 926.621837 428.494713 907.976051 433.857081
circle 868.614336 134.118342 -1.905413 -1.905413 0.000000 0.254751 5.964152
line 567.738673 376.544436 559.100339 386.639985
line 640.634548 479.259821 650.669212 480.091669
line 976.964079 480.570120 980.228691 485.869157
line 435.659316 215.315014 459.395193 217.942589
line 663.587993 213.089189 664.007011 233.132693
line 805.883670 314.889660 823.365380 306.103268
line 869.348355 344.976188 883.126452 344.410365
line 384.233998 380.302369 368.296593 387.267627
line 643.671138 442.756611 651.811462 454.824692
line 754.867979 478.518224 765.700760 480.109135
line 219.470566 489.315905 196.915196 491.125903
line 618.123311 489.408779 538.135741 485.410134
line 573.865685 220.535122 571.650938 233.085460
line 511.917213 241.874588 512.112615 261.872678
line 656.954427 310.060026 674.424992 309.342910
line 171.866294 395.453246 153.164346 396.401223
line 754.513130 430.879237 719.350493 434.108122
line 1015.559239 471.733001 998.289697 479.730635
line 663.119154 179.149312 633.106913 179.926785
line 697.542776 319.405296 692.678081 312.443461
line 908.130502 414.353196 920.771807 417.543244
line 535.990247 470.968977 524.579076 466.368774
ellipse 611.622235 1631.730458 672.379043 14.848804 -1.562714 4.624023 4.834393
line 34.912952 137.930155 0.308947 154.983685
line 244.494899 231.474449 227.060381 226.255692
line 645.655886 216.997129 643.991086 234.457579
line 120.908038 239.340888 112.037935 237.385783
line 133.122543 271.135145 148.134237 271.207457
line 634.814020 275.640691 635.886476 245.634345
line 534.432474 330.806895 546.156891 327.102305
line 588.354080 382.506180 591.769343 390.669205
line 664.952556 453.964363 657.121342 442.949853
line 210.617799 474.036270 245.601987 473.292527
line 595.539135 186.986169 611.159588 199.051233
line 413.243502 193.733247 394.254806 192.543766
line 105.365400 225.621378 105.731593 199.376487
line 482.077972 313.929794 494.786020 319.723453
line 593.977648 376.343128 604.810841 382.337312
line 427.168607 419.722415 438.774308 409.914222
line 518.319750 416.708887 526.942137 426.817735
line 468.164478 160.665904 463.054850 165.597454
line 459.712706 169.698065 451.133713 178.665851
line 716.938229 368.137756 691.875922 366.856960
line 334.316820 389.421315 343.677566 401.180197
line 908.444847 441.194162 928.196349 450.473123
line 518.125130 508.076459 738.123547 508.666669
line 629.784656 250.639447 630.974938 216.887341
line 962.480429 329.952820 984.011271 352.269955
line 732.944401 362.102999 748.245406 374.222993
line 515.193647 407.422409 519.240251 401.370741
line 738.119970 401.938087 761.918010 403.835583
line 191.680428 425.109516 207.968868 418.961356
line 925.624725 486.704114 973.124602 486.627696
line 894.412993 186.232756 871.844903 187.643554
line 300.046706 210.481095 311.657560 216.076226
line 764.634751 416.050122 755.482677 421.642066
line 143.196147 470.846417 155.550575 471.700976
line 99.350325 493.627892 34.384063 490.440284
line 564.413710 63.339607 608.095325 55.460482
line 248.282796 173.492372 258.085072 169.282042
line 981.496132 222.158729 1022.113390 206.232994
line 426.974078 291.878549 429.660532 216.885229
line 634.627672 234.382529 635.185890 215.649163
line 239.770952 381.481809 283.991998 361.046213
line 1000.475646 440.666528 1000.714678 434.331221
line 758.128607 472.790088 714.370220 472.318758
line 272.016702 479.642736 279.373447 472.896903
line 626.875000 263.125000 626.875000 241.875000
line 963.132576 291.957783 944.311423 293.680333
line 374.424920 447.051317 358.070277 451.681719
line 578.309612 261.916475 577.384534 238.153826
line 857.023232 379.566183 849.312618 385.544542
line 331.679931 485.086750 297.738700 475.784498
line 330.635387 324.134764 314.307819 323.428838
line 164.249688 155.199236 154.584159 155.922016
line 356.778865 301.388911 331.858914 298.252825
line 985.158540 351.210030 995.394737 360.784821
line 468.157557 362.409681 455.626623 361.839344
line 149.367404 413.363024 119.358075 412.405359
line 935.089217 419.268422 943.854646 407.729711
line 55.697049 21.369278 14.590251 25.348579
line 673.698126 238.182973 672.981950 214.379304
line 621.474955 223.128406 621.602649 238.127319
line 503.712908 409.433263 490.552614 416.744709
line 1000.409920 432.839492 1018.379064 419.302941
line 672.641929 473.346053 673.784256 462.923257
line 887.635320 254.447204 885.364224 239.044824
line 8.021479 247.401546 28.146017 244.521875
line 519.903466 342.461904 524.196302 353.975568
line 53.825666 131.473188 35.445657 137.585726
line 0.160717 151.010112 9.557846 145.965615
line 514.771857 358.249229 525.170290 361.914884
line 515.484327 384.345424 515.819135 396.903151
line 943.201235 451.736225 933.842195 446.594894
line 415.434765 478.518381 405.370448 473.651380
line 659.379280 503.303993 789.364746 500.196141
line 590.557574 183.995752 566.889008 188.203788
line 545.738246 243.132412 544.429483 263.128566
line 609.354913 268.124556 609.962598 240.610370
line 153.668133 286.585556 155.533200 298.139818
line 413.384370 362.354382 400.575972 369.284385
line 656.721543 454.459963 662.425544 464.762263
line 17.902416 141.343386 42.735924 130.945739
line 295.379968 167.231294 326.252253 188.462931
line 60.470348 413.824922 88.006947 419.909285
line 540.727860 421.765519 550.365734 430.820489
line 454.419945 479.704745 416.826469 477.868680
line 887.883412 269.295671 886.710658 254.387928
line 1022.148331 314.120643 992.860350 322.160979
line 923.042158 344.998160 939.337936 342.844548
line 115.689497 396.476614 64.170863 388.135909
line 100.414889 419.223272 54.182993 410.378641
line 364.504532 469.810702 340.975998 476.805636
line 835.964065 203.765072 849.122176 211.079794
line 594.017336 216.883866 594.272384 263.132459
line 828.537252 367.640130 840.312756 361.295483
line 929.856666 394.602548 925.082151 404.709072
line 80.431435 481.088247 95.445247 477.394389
line 717.566778 348.617435 728.740010 358.820377
line 193.137109 410.771227 153.101124 414.086688
line 343.117522 427.345988 369.380748 427.763003
line 1022.892179 470.933575 1015.245901 472.849921
line 293.602560 37.071590 327.709648 52.533918
line 955.656247 168.945420 930.606935 167.123360
line 39.868004 176.272235 59.338836 192.197512
line 631.698265 218.137884 633.433669 241.943622
line 295.239942 262.227243 306.719106 273.286809
line 930.438600 406.814294 933.502923 397.405175
line 370.597980 423.860880 329.357683 422.346616
line 951.254251 439.071537 938.200099 430.510487
line 581.844342 347.873484 593.380044 346.467362
line 661.875000 236.875000 661.875000 216.875000
line 523.447939 239.354300 525.054089 264.411595
line 270.494360 390.444652 281.209954 382.682528
line 179.333718 160.612411 172.873176 181.798207
line 923.163860 185.589541 896.900751 186.429837
line 342.900553 326.647143 325.894546 343.398641
line 371.880299 344.925902 388.128796 344.769597
line 408.008850 469.424985 434.374807 466.873008
line 870.632681 494.232372 774.325393 489.046206
line 814.786298 323.874894 828.518791 316.342975
line 288.195134 375.756434 259.586792 391.021909
line 377.883080 400.409642 387.338702 389.787790
line 437.314869 192.199090 465.338615 154.163995
line 246.585967 299.029654 310.591707 319.479206
line 829.179680 319.042180 816.608005 326.420049
line 676.928429 374.509676 687.282439 370.402016
line 349.348600 388.504512 369.425355 389.901129
line 300.556256 410.964892 324.344442 415.776088
line 205.691701 417.256737 193.562031 419.376167
line 155.462584 474.091243 139.450197 483.256376
line 922.426530 195.697559 920.627098 209.375276
line 598.250366 273.090623 597.469770 241.860134
line 323.991982 414.315836 295.386874 405.115356
line 970.701251 418.479969 938.094742 425.484142
line 406.919293 204.273531 390.786824 197.231451
line 589.730448 248.105938 590.669837 265.622595
line 56.027598 411.681458 39.333049 407.025419
line 871.566389 243.096018 872.337683 268.149239
line 530.591137 335.405114 514.341515 337.907564
line 688.121434 370.131587 704.371073 370.208179
line 231.911946 413.365871 248.163067 410.873178
line 302.977323 424.989755 265.194512 433.773217
line 521.875000 264.375000 521.875000 236.875000
line 701.084768 333.805032 691.885973 323.115557
line 671.119093 139.249138 668.587745 154.452049
line 638.905008 219.298287 636.654083 233.088942
line 329.908372 470.069294 359.032106 458.511001
line 757.350329 374.774864 761.722062 383.244375
line 1000.656435 409.441360 1013.283572 403.459744
line 376.512245 440.541097 340.978945 429.487223
line 625.606381 180.405284 598.092106 182.736822
line 832.997412 190.631255 832.202724 174.420211
line 969.519921 315.973934 960.286083 319.808969
